timestamp,deviceId,suhu,kelembaban,jumlahOrang,daya,tegangan,arus,status
2025-12-09T05:05:05.332Z,ESP32_ENERGY_MONITOR_001,26.95,45.17,37,4.57,221.07,0.02,ok
2025-12-09T05:10:05.332Z,ESP32_ENERGY_MONITOR_001,25.26,42.87,38,3.74,219.65,0.02,ok
2025-12-09T05:15:05.332Z,ESP32_ENERGY_MONITOR_001,25.79,42.77,31,3.69,218.89,0.02,ok
2025-12-09T05:20:05.332Z,ESP32_ENERGY_MONITOR_001,25.21,44.04,37,3.74,220.54,0.02,ok
2025-12-09T05:25:05.332Z,ESP32_ENERGY_MONITOR_001,25.35,44.76,32,3.93,220.66,0.02,ok
2025-12-09T05:30:05.332Z,ESP32_ENERGY_MONITOR_001,25.05,42.96,32,3.36,223.05,0.02,ok
2025-12-09T05:35:05.332Z,ESP32_ENERGY_MONITOR_001,26.45,45.93,32,4.08,220.76,0.02,ok
2025-12-09T05:40:05.332Z,ESP32_ENERGY_MONITOR_001,26.35,44.90,32,3.82,217.07,0.02,ok
2025-12-09T05:45:05.332Z,ESP32_ENERGY_MONITOR_001,26.35,47.50,33,4.19,223.40,0.02,ok
2025-12-09T05:50:05.332Z,ESP32_ENERGY_MONITOR_001,26.62,45.69,33,4.05,220.77,0.02,ok
2025-12-09T05:55:05.332Z,ESP32_ENERGY_MONITOR_001,26.85,43.43,37,4.14,215.75,0.02,ok
2025-12-09T06:00:05.332Z,ESP32_ENERGY_MONITOR_001,25.94,45.54,35,3.93,221.48,0.02,ok
2025-12-09T06:05:05.332Z,ESP32_ENERGY_MONITOR_001,26.33,43.09,38,4.45,219.39,0.02,ok
2025-12-09T06:10:05.332Z,ESP32_ENERGY_MONITOR_001,25.48,43.06,30,3.77,224.36,0.02,ok
2025-12-09T06:15:05.332Z,ESP32_ENERGY_MONITOR_001,26.46,44.00,31,4.15,218.05,0.02,ok
2025-12-09T06:20:05.332Z,ESP32_ENERGY_MONITOR_001,26.46,47.34,31,4.01,224.47,0.02,ok
2025-12-09T06:25:05.332Z,ESP32_ENERGY_MONITOR_001,26.25,44.01,37,4.29,216.41,0.02,ok
2025-12-09T06:30:05.332Z,ESP32_ENERGY_MONITOR_001,25.20,45.76,31,3.59,224.46,0.02,ok
2025-12-09T06:35:05.332Z,ESP32_ENERGY_MONITOR_001,25.85,47.58,37,3.94,221.42,0.02,ok
2025-12-09T06:40:05.332Z,ESP32_ENERGY_MONITOR_001,25.96,43.47,36,4.14,223.54,0.02,ok
2025-12-09T06:45:05.332Z,ESP32_ENERGY_MONITOR_001,26.69,44.28,30,4.23,217.02,0.02,ok
2025-12-09T06:50:05.332Z,ESP32_ENERGY_MONITOR_001,25.93,45.44,31,3.76,225.00,0.02,ok
2025-12-09T06:55:05.332Z,ESP32_ENERGY_MONITOR_001,25.23,45.92,36,3.94,223.66,0.02,ok
2025-12-09T07:00:05.332Z,ESP32_ENERGY_MONITOR_001,26.12,45.63,27,3.61,223.87,0.02,ok
2025-12-09T07:05:05.332Z,ESP32_ENERGY_MONITOR_001,25.53,47.54,31,3.62,220.55,0.02,ok
2025-12-09T07:10:05.332Z,ESP32_ENERGY_MONITOR_001,24.69,46.31,31,3.50,219.38,0.02,ok
2025-12-09T07:15:05.332Z,ESP32_ENERGY_MONITOR_001,24.96,45.96,28,3.25,216.95,0.01,ok
2025-12-09T07:20:05.332Z,ESP32_ENERGY_MONITOR_001,25.73,46.65,28,3.78,217.67,0.02,ok
2025-12-09T07:25:05.332Z,ESP32_ENERGY_MONITOR_001,25.53,48.99,33,4.00,220.08,0.02,ok
2025-12-09T07:30:05.332Z,ESP32_ENERGY_MONITOR_001,25.73,47.44,34,3.78,217.81,0.02,ok
2025-12-09T07:35:05.332Z,ESP32_ENERGY_MONITOR_001,24.69,49.49,31,3.38,221.64,0.02,ok
2025-12-09T07:40:05.332Z,ESP32_ENERGY_MONITOR_001,25.07,48.82,28,3.52,217.44,0.02,ok
2025-12-09T07:45:05.332Z,ESP32_ENERGY_MONITOR_001,24.82,49.14,30,3.37,221.82,0.02,ok
2025-12-09T07:50:05.332Z,ESP32_ENERGY_MONITOR_001,25.62,46.58,33,3.67,216.47,0.02,ok
2025-12-09T07:55:05.332Z,ESP32_ENERGY_MONITOR_001,25.26,45.66,31,3.42,222.30,0.02,ok
2025-12-09T08:00:05.332Z,ESP32_ENERGY_MONITOR_001,23.97,47.41,29,3.21,216.36,0.01,ok
2025-12-09T08:05:05.332Z,ESP32_ENERGY_MONITOR_001,25.20,49.41,30,3.72,219.46,0.02,ok
2025-12-09T08:10:05.332Z,ESP32_ENERGY_MONITOR_001,24.95,48.16,24,3.20,220.95,0.01,ok
2025-12-09T08:15:05.332Z,ESP32_ENERGY_MONITOR_001,23.77,49.72,29,3.26,217.12,0.01,ok
2025-12-09T08:20:05.332Z,ESP32_ENERGY_MONITOR_001,24.20,46.91,30,3.22,217.47,0.01,ok
2025-12-09T08:25:05.332Z,ESP32_ENERGY_MONITOR_001,24.65,51.29,26,3.22,219.38,0.01,ok
2025-12-09T08:30:05.332Z,ESP32_ENERGY_MONITOR_001,24.16,48.06,30,3.00,223.41,0.01,ok
2025-12-09T08:35:05.332Z,ESP32_ENERGY_MONITOR_001,24.91,48.93,27,3.48,215.83,0.02,ok
2025-12-09T08:40:05.332Z,ESP32_ENERGY_MONITOR_001,24.03,51.25,26,3.28,222.60,0.01,ok
2025-12-09T08:45:05.332Z,ESP32_ENERGY_MONITOR_001,24.38,48.58,30,3.47,220.75,0.02,ok
2025-12-09T08:50:05.332Z,ESP32_ENERGY_MONITOR_001,25.03,47.35,27,3.35,223.20,0.02,ok
2025-12-09T08:55:05.332Z,ESP32_ENERGY_MONITOR_001,24.24,48.97,28,3.40,224.73,0.02,ok
2025-12-09T09:00:05.332Z,ESP32_ENERGY_MONITOR_001,22.83,50.20,24,2.99,217.35,0.01,ok
2025-12-09T09:05:05.332Z,ESP32_ENERGY_MONITOR_001,22.84,52.01,21,2.82,223.25,0.01,ok
2025-12-09T09:10:05.332Z,ESP32_ENERGY_MONITOR_001,23.65,50.37,26,2.86,222.24,0.01,ok
2025-12-09T09:15:05.332Z,ESP32_ENERGY_MONITOR_001,22.91,54.65,21,2.94,223.64,0.01,ok
2025-12-09T09:20:05.332Z,ESP32_ENERGY_MONITOR_001,23.87,52.62,20,2.91,223.27,0.01,ok
2025-12-09T09:25:05.332Z,ESP32_ENERGY_MONITOR_001,23.27,52.46,26,3.24,220.17,0.01,ok
2025-12-09T09:30:05.332Z,ESP32_ENERGY_MONITOR_001,22.49,53.46,20,2.59,219.05,0.01,ok
2025-12-09T09:35:05.332Z,ESP32_ENERGY_MONITOR_001,23.25,53.25,22,3.13,216.63,0.01,ok
2025-12-09T09:40:05.332Z,ESP32_ENERGY_MONITOR_001,23.35,53.12,22,2.90,220.60,0.01,ok
2025-12-09T09:45:05.332Z,ESP32_ENERGY_MONITOR_001,22.87,54.65,22,3.02,219.25,0.01,ok
2025-12-09T09:50:05.332Z,ESP32_ENERGY_MONITOR_001,23.80,51.10,27,3.23,220.13,0.01,ok
2025-12-09T09:55:05.332Z,ESP32_ENERGY_MONITOR_001,22.07,50.03,21,2.65,217.85,0.01,ok
2025-12-09T10:00:05.332Z,ESP32_ENERGY_MONITOR_001,20.91,56.73,17,2.78,216.43,0.01,ok
2025-12-09T10:05:05.332Z,ESP32_ENERGY_MONITOR_001,22.08,55.76,22,2.88,219.39,0.01,ok
2025-12-09T10:10:05.332Z,ESP32_ENERGY_MONITOR_001,20.56,54.54,24,3.10,217.97,0.01,ok
2025-12-09T10:15:05.332Z,ESP32_ENERGY_MONITOR_001,21.09,53.69,17,2.43,223.67,0.01,ok
2025-12-09T10:20:05.332Z,ESP32_ENERGY_MONITOR_001,22.44,55.10,15,2.43,224.06,0.01,ok
2025-12-09T10:25:05.332Z,ESP32_ENERGY_MONITOR_001,21.65,56.07,19,2.88,218.47,0.01,ok
2025-12-09T10:30:05.332Z,ESP32_ENERGY_MONITOR_001,21.54,58.52,22,2.71,219.42,0.01,ok
2025-12-09T10:35:05.332Z,ESP32_ENERGY_MONITOR_001,20.58,55.66,15,2.51,222.89,0.01,ok
2025-12-09T10:40:05.332Z,ESP32_ENERGY_MONITOR_001,21.72,56.91,15,2.80,220.54,0.01,ok
2025-12-09T10:45:05.332Z,ESP32_ENERGY_MONITOR_001,21.71,54.98,20,2.98,215.60,0.01,ok
2025-12-09T10:50:05.332Z,ESP32_ENERGY_MONITOR_001,21.37,54.38,24,2.90,220.04,0.01,ok
2025-12-09T10:55:05.332Z,ESP32_ENERGY_MONITOR_001,20.89,56.38,18,2.74,223.62,0.01,ok
2025-12-09T11:00:05.332Z,ESP32_ENERGY_MONITOR_001,20.36,60.20,5,2.27,221.63,0.01,ok
2025-12-09T11:05:05.332Z,ESP32_ENERGY_MONITOR_001,20.49,57.89,5,2.04,222.85,0.01,ok
2025-12-09T11:10:05.332Z,ESP32_ENERGY_MONITOR_001,19.75,57.52,9,2.18,219.75,0.01,ok
2025-12-09T11:15:05.332Z,ESP32_ENERGY_MONITOR_001,20.10,60.25,7,2.11,224.59,0.01,ok
2025-12-09T11:20:05.332Z,ESP32_ENERGY_MONITOR_001,19.99,60.06,1,2.23,223.96,0.01,ok
2025-12-09T11:25:05.332Z,ESP32_ENERGY_MONITOR_001,19.87,62.10,5,2.11,224.65,0.01,ok
2025-12-09T11:30:05.332Z,ESP32_ENERGY_MONITOR_001,20.76,59.47,3,2.06,219.95,0.01,ok
2025-12-09T11:35:05.332Z,ESP32_ENERGY_MONITOR_001,20.62,58.42,9,2.41,221.23,0.01,ok
2025-12-09T11:40:05.332Z,ESP32_ENERGY_MONITOR_001,20.95,61.95,3,2.15,220.57,0.01,ok
2025-12-09T11:45:05.332Z,ESP32_ENERGY_MONITOR_001,19.15,61.62,2,2.00,224.82,0.01,ok
2025-12-09T11:50:05.332Z,ESP32_ENERGY_MONITOR_001,20.97,59.82,2,2.23,223.99,0.01,ok
2025-12-09T11:55:05.332Z,ESP32_ENERGY_MONITOR_001,19.26,60.31,7,2.08,224.41,0.01,ok
2025-12-09T12:00:05.332Z,ESP32_ENERGY_MONITOR_001,18.23,62.52,3,2.30,215.71,0.01,ok
2025-12-09T12:05:05.332Z,ESP32_ENERGY_MONITOR_001,18.57,64.21,7,2.20,221.84,0.01,ok
2025-12-09T12:10:05.332Z,ESP32_ENERGY_MONITOR_001,19.28,63.04,8,2.27,215.89,0.01,ok
2025-12-09T12:15:05.332Z,ESP32_ENERGY_MONITOR_001,18.65,62.37,9,2.18,221.01,0.01,ok
2025-12-09T12:20:05.332Z,ESP32_ENERGY_MONITOR_001,19.14,63.99,7,2.06,218.36,0.01,ok
2025-12-09T12:25:05.332Z,ESP32_ENERGY_MONITOR_001,18.48,63.22,8,2.15,224.51,0.01,ok
2025-12-09T12:30:05.332Z,ESP32_ENERGY_MONITOR_001,19.11,64.25,5,2.09,220.67,0.01,ok
2025-12-09T12:35:05.332Z,ESP32_ENERGY_MONITOR_001,19.19,64.40,4,1.97,224.06,0.01,ok
2025-12-09T12:40:05.332Z,ESP32_ENERGY_MONITOR_001,18.14,63.04,0,1.82,219.24,0.01,ok
2025-12-09T12:45:05.332Z,ESP32_ENERGY_MONITOR_001,19.23,64.89,2,1.99,221.92,0.01,ok
2025-12-09T12:50:05.332Z,ESP32_ENERGY_MONITOR_001,17.96,65.10,5,2.19,217.37,0.01,ok
2025-12-09T12:55:05.332Z,ESP32_ENERGY_MONITOR_001,17.85,64.13,2,1.87,224.17,0.01,ok
2025-12-09T13:00:05.332Z,ESP32_ENERGY_MONITOR_001,16.42,68.31,3,2.19,222.90,0.01,ok
2025-12-09T13:05:05.332Z,ESP32_ENERGY_MONITOR_001,16.22,68.36,5,2.34,222.55,0.01,ok
2025-12-09T13:10:05.332Z,ESP32_ENERGY_MONITOR_001,17.72,69.62,6,2.18,216.99,0.01,ok
2025-12-09T13:15:05.332Z,ESP32_ENERGY_MONITOR_001,17.42,66.71,8,2.44,216.15,0.01,ok
2025-12-09T13:20:05.332Z,ESP32_ENERGY_MONITOR_001,16.02,68.60,2,2.12,218.32,0.01,ok
2025-12-09T13:25:05.332Z,ESP32_ENERGY_MONITOR_001,17.64,68.03,3,1.93,221.01,0.01,ok
2025-12-09T13:30:05.332Z,ESP32_ENERGY_MONITOR_001,17.78,66.57,9,2.47,219.68,0.01,ok
2025-12-09T13:35:05.332Z,ESP32_ENERGY_MONITOR_001,16.01,68.19,4,2.21,217.59,0.01,ok
2025-12-09T13:40:05.332Z,ESP32_ENERGY_MONITOR_001,17.08,69.12,6,2.34,221.24,0.01,ok
2025-12-09T13:45:05.332Z,ESP32_ENERGY_MONITOR_001,16.99,69.81,8,2.56,222.32,0.01,ok
2025-12-09T13:50:05.332Z,ESP32_ENERGY_MONITOR_001,16.00,69.41,4,2.14,216.08,0.01,ok
2025-12-09T13:55:05.332Z,ESP32_ENERGY_MONITOR_001,17.21,69.61,5,2.36,221.33,0.01,ok
2025-12-09T14:00:05.332Z,ESP32_ENERGY_MONITOR_001,15.63,70.48,9,2.59,221.02,0.01,ok
2025-12-09T14:05:05.332Z,ESP32_ENERGY_MONITOR_001,15.51,69.92,4,2.05,224.26,0.01,ok
2025-12-09T14:10:05.332Z,ESP32_ENERGY_MONITOR_001,15.98,71.16,5,2.13,220.70,0.01,ok
2025-12-09T14:15:05.332Z,ESP32_ENERGY_MONITOR_001,15.86,68.26,0,2.02,224.82,0.01,ok
2025-12-09T14:20:05.332Z,ESP32_ENERGY_MONITOR_001,15.34,70.56,9,2.56,223.64,0.01,ok
2025-12-09T14:25:05.332Z,ESP32_ENERGY_MONITOR_001,16.63,71.62,5,2.23,216.84,0.01,ok
2025-12-09T14:30:05.332Z,ESP32_ENERGY_MONITOR_001,16.29,72.46,9,2.42,219.76,0.01,ok
2025-12-09T14:35:05.332Z,ESP32_ENERGY_MONITOR_001,15.79,68.94,8,2.15,220.60,0.01,ok
2025-12-09T14:40:05.332Z,ESP32_ENERGY_MONITOR_001,15.04,68.83,1,2.01,215.74,0.01,ok
2025-12-09T14:45:05.332Z,ESP32_ENERGY_MONITOR_001,14.98,72.37,6,2.18,222.30,0.01,ok
2025-12-09T14:50:05.332Z,ESP32_ENERGY_MONITOR_001,16.07,72.75,7,2.09,217.19,0.01,ok
2025-12-09T14:55:05.332Z,ESP32_ENERGY_MONITOR_001,15.05,70.05,2,2.20,224.53,0.01,ok
2025-12-09T15:00:05.332Z,ESP32_ENERGY_MONITOR_001,14.31,71.05,7,2.39,215.18,0.01,ok
2025-12-09T15:05:05.332Z,ESP32_ENERGY_MONITOR_001,15.17,74.66,3,2.05,216.98,0.01,ok
2025-12-09T15:10:05.332Z,ESP32_ENERGY_MONITOR_001,15.61,74.54,4,2.41,221.44,0.01,ok
2025-12-09T15:15:05.332Z,ESP32_ENERGY_MONITOR_001,14.57,75.47,4,1.98,217.32,0.01,ok
2025-12-09T15:20:05.332Z,ESP32_ENERGY_MONITOR_001,15.71,71.98,6,2.03,215.34,0.01,ok
2025-12-09T15:25:05.332Z,ESP32_ENERGY_MONITOR_001,13.98,71.72,2,2.30,224.40,0.01,ok
2025-12-09T15:30:05.332Z,ESP32_ENERGY_MONITOR_001,15.01,74.52,7,2.23,219.62,0.01,ok
2025-12-09T15:35:05.332Z,ESP32_ENERGY_MONITOR_001,13.92,72.80,7,2.15,220.63,0.01,ok
2025-12-09T15:40:05.332Z,ESP32_ENERGY_MONITOR_001,14.03,75.09,4,2.19,219.07,0.01,ok
2025-12-09T15:45:05.332Z,ESP32_ENERGY_MONITOR_001,14.23,73.43,2,2.08,224.67,0.01,ok
2025-12-09T15:50:05.332Z,ESP32_ENERGY_MONITOR_001,15.78,70.77,5,2.02,215.07,0.01,ok
2025-12-09T15:55:05.332Z,ESP32_ENERGY_MONITOR_001,14.28,72.79,9,2.22,219.25,0.01,ok
2025-12-09T16:00:05.332Z,ESP32_ENERGY_MONITOR_001,14.86,74.28,8,2.53,222.76,0.01,ok
2025-12-09T16:05:05.332Z,ESP32_ENERGY_MONITOR_001,13.21,75.84,6,2.19,219.01,0.01,ok
2025-12-09T16:10:05.332Z,ESP32_ENERGY_MONITOR_001,13.98,74.63,9,2.27,217.66,0.01,ok
2025-12-09T16:15:05.332Z,ESP32_ENERGY_MONITOR_001,13.94,72.95,6,2.08,215.80,0.01,ok
2025-12-09T16:20:05.332Z,ESP32_ENERGY_MONITOR_001,14.23,74.13,0,1.79,217.12,0.01,ok
2025-12-09T16:25:05.332Z,ESP32_ENERGY_MONITOR_001,13.97,72.48,0,2.12,218.75,0.01,ok
2025-12-09T16:30:05.332Z,ESP32_ENERGY_MONITOR_001,14.21,72.78,7,2.41,220.62,0.01,ok
2025-12-09T16:35:05.332Z,ESP32_ENERGY_MONITOR_001,14.10,72.98,4,2.02,220.93,0.01,ok
2025-12-09T16:40:05.332Z,ESP32_ENERGY_MONITOR_001,14.91,73.87,3,2.27,218.32,0.01,ok
2025-12-09T16:45:05.332Z,ESP32_ENERGY_MONITOR_001,14.14,74.63,8,2.49,222.64,0.01,ok
2025-12-09T16:50:05.332Z,ESP32_ENERGY_MONITOR_001,14.96,73.35,5,2.13,217.80,0.01,ok
2025-12-09T16:55:05.332Z,ESP32_ENERGY_MONITOR_001,14.96,73.38,4,2.10,217.98,0.01,ok
2025-12-09T17:00:05.332Z,ESP32_ENERGY_MONITOR_001,14.66,76.57,3,2.15,218.66,0.01,ok
2025-12-09T17:05:05.332Z,ESP32_ENERGY_MONITOR_001,13.01,72.55,4,2.31,217.64,0.01,ok
2025-12-09T17:10:05.332Z,ESP32_ENERGY_MONITOR_001,13.00,73.75,1,2.25,217.53,0.01,ok
2025-12-09T17:15:05.332Z,ESP32_ENERGY_MONITOR_001,13.50,72.99,7,2.48,222.96,0.01,ok
2025-12-09T17:20:05.332Z,ESP32_ENERGY_MONITOR_001,14.40,76.92,4,2.05,218.43,0.01,ok
2025-12-09T17:25:05.332Z,ESP32_ENERGY_MONITOR_001,13.09,74.59,5,2.29,218.24,0.01,ok
2025-12-09T17:30:05.332Z,ESP32_ENERGY_MONITOR_001,13.55,76.45,6,2.38,217.42,0.01,ok
2025-12-09T17:35:05.332Z,ESP32_ENERGY_MONITOR_001,13.99,73.83,2,2.15,222.58,0.01,ok
2025-12-09T17:40:05.332Z,ESP32_ENERGY_MONITOR_001,14.86,74.88,6,2.33,221.01,0.01,ok
2025-12-09T17:45:05.332Z,ESP32_ENERGY_MONITOR_001,13.41,73.03,8,2.43,225.00,0.01,ok
2025-12-09T17:50:05.332Z,ESP32_ENERGY_MONITOR_001,14.12,76.21,0,1.91,215.20,0.01,ok
2025-12-09T17:55:05.332Z,ESP32_ENERGY_MONITOR_001,13.44,75.87,9,2.53,217.14,0.01,ok
2025-12-09T18:00:05.332Z,ESP32_ENERGY_MONITOR_001,15.13,76.04,2,2.33,224.04,0.01,ok
2025-12-09T18:05:05.332Z,ESP32_ENERGY_MONITOR_001,13.54,72.60,0,2.22,217.56,0.01,ok
2025-12-09T18:10:05.332Z,ESP32_ENERGY_MONITOR_001,14.63,73.94,6,2.20,221.79,0.01,ok
2025-12-09T18:15:05.332Z,ESP32_ENERGY_MONITOR_001,14.31,73.67,6,2.18,222.16,0.01,ok
2025-12-09T18:20:05.332Z,ESP32_ENERGY_MONITOR_001,13.28,75.25,3,2.16,218.39,0.01,ok
2025-12-09T18:25:05.332Z,ESP32_ENERGY_MONITOR_001,13.82,73.51,0,2.20,221.32,0.01,ok
2025-12-09T18:30:05.332Z,ESP32_ENERGY_MONITOR_001,14.25,72.32,3,2.14,218.49,0.01,ok
2025-12-09T18:35:05.332Z,ESP32_ENERGY_MONITOR_001,13.23,72.98,7,2.34,222.41,0.01,ok
2025-12-09T18:40:05.332Z,ESP32_ENERGY_MONITOR_001,13.51,74.48,6,2.35,221.13,0.01,ok
2025-12-09T18:45:05.332Z,ESP32_ENERGY_MONITOR_001,14.68,73.49,0,2.22,217.29,0.01,ok
2025-12-09T18:50:05.332Z,ESP32_ENERGY_MONITOR_001,14.64,72.79,2,2.23,223.59,0.01,ok
2025-12-09T18:55:05.332Z,ESP32_ENERGY_MONITOR_001,14.92,72.09,4,2.04,217.78,0.01,ok
2025-12-09T19:00:05.332Z,ESP32_ENERGY_MONITOR_001,15.34,73.91,4,2.21,218.31,0.01,ok
2025-12-09T19:05:05.332Z,ESP32_ENERGY_MONITOR_001,15.60,74.11,3,2.25,218.25,0.01,ok
2025-12-09T19:10:05.332Z,ESP32_ENERGY_MONITOR_001,14.79,73.19,9,2.59,216.61,0.01,ok
2025-12-09T19:15:05.332Z,ESP32_ENERGY_MONITOR_001,14.29,74.26,1,1.93,216.31,0.01,ok
2025-12-09T19:20:05.332Z,ESP32_ENERGY_MONITOR_001,14.46,73.27,7,2.05,218.17,0.01,ok
2025-12-09T19:25:05.332Z,ESP32_ENERGY_MONITOR_001,14.68,73.43,4,2.40,216.76,0.01,ok
2025-12-09T19:30:05.332Z,ESP32_ENERGY_MONITOR_001,15.44,71.11,2,2.25,220.32,0.01,ok
2025-12-09T19:35:05.332Z,ESP32_ENERGY_MONITOR_001,15.50,71.70,6,2.28,217.43,0.01,ok
2025-12-09T19:40:05.332Z,ESP32_ENERGY_MONITOR_001,14.27,73.31,9,2.60,216.99,0.01,ok
2025-12-09T19:45:05.332Z,ESP32_ENERGY_MONITOR_001,15.67,74.75,8,2.34,222.41,0.01,ok
2025-12-09T19:50:05.332Z,ESP32_ENERGY_MONITOR_001,15.62,71.84,6,2.02,217.91,0.01,ok
2025-12-09T19:55:05.332Z,ESP32_ENERGY_MONITOR_001,15.64,72.29,1,2.15,219.85,0.01,ok
2025-12-09T20:00:05.332Z,ESP32_ENERGY_MONITOR_001,15.81,69.29,4,1.98,223.42,0.01,ok
2025-12-09T20:05:05.332Z,ESP32_ENERGY_MONITOR_001,15.26,70.34,6,2.17,218.10,0.01,ok
2025-12-09T20:10:05.332Z,ESP32_ENERGY_MONITOR_001,15.88,72.47,9,2.57,222.04,0.01,ok
2025-12-09T20:15:05.332Z,ESP32_ENERGY_MONITOR_001,15.60,68.19,5,2.21,217.12,0.01,ok
2025-12-09T20:20:05.332Z,ESP32_ENERGY_MONITOR_001,16.74,69.79,4,2.14,219.65,0.01,ok
2025-12-09T20:25:05.332Z,ESP32_ENERGY_MONITOR_001,15.47,69.40,5,2.38,223.43,0.01,ok
2025-12-09T20:30:05.332Z,ESP32_ENERGY_MONITOR_001,15.64,70.60,6,2.41,221.99,0.01,ok
2025-12-09T20:35:05.332Z,ESP32_ENERGY_MONITOR_001,16.33,72.35,4,1.95,224.14,0.01,ok
2025-12-09T20:40:05.332Z,ESP32_ENERGY_MONITOR_001,16.14,71.89,8,2.53,222.25,0.01,ok
2025-12-09T20:45:05.332Z,ESP32_ENERGY_MONITOR_001,15.09,68.29,5,2.39,220.87,0.01,ok
2025-12-09T20:50:05.332Z,ESP32_ENERGY_MONITOR_001,15.59,69.93,2,1.84,216.20,0.01,ok
2025-12-09T20:55:05.332Z,ESP32_ENERGY_MONITOR_001,16.67,70.19,6,2.30,223.41,0.01,ok
2025-12-09T21:00:05.332Z,ESP32_ENERGY_MONITOR_001,17.37,66.69,2,2.01,217.48,0.01,ok
2025-12-09T21:05:05.332Z,ESP32_ENERGY_MONITOR_001,17.26,68.71,7,2.15,220.42,0.01,ok
2025-12-09T21:10:05.332Z,ESP32_ENERGY_MONITOR_001,16.61,66.04,4,2.28,222.28,0.01,ok
2025-12-09T21:15:05.332Z,ESP32_ENERGY_MONITOR_001,17.82,69.01,9,2.28,222.43,0.01,ok
2025-12-09T21:20:05.332Z,ESP32_ENERGY_MONITOR_001,17.09,65.09,7,2.39,221.44,0.01,ok
2025-12-09T21:25:05.332Z,ESP32_ENERGY_MONITOR_001,16.71,66.82,6,2.39,215.23,0.01,ok
2025-12-09T21:30:05.332Z,ESP32_ENERGY_MONITOR_001,17.41,69.87,9,2.60,218.06,0.01,ok
2025-12-09T21:35:05.332Z,ESP32_ENERGY_MONITOR_001,16.94,67.38,5,2.03,221.08,0.01,ok
2025-12-09T21:40:05.332Z,ESP32_ENERGY_MONITOR_001,18.00,66.17,8,2.32,222.94,0.01,ok
2025-12-09T21:45:05.332Z,ESP32_ENERGY_MONITOR_001,16.26,68.13,1,2.01,221.98,0.01,ok
2025-12-09T21:50:05.332Z,ESP32_ENERGY_MONITOR_001,17.60,65.92,6,2.32,218.45,0.01,ok
2025-12-09T21:55:05.332Z,ESP32_ENERGY_MONITOR_001,16.67,67.49,3,2.04,219.63,0.01,ok
2025-12-09T22:00:05.332Z,ESP32_ENERGY_MONITOR_001,19.01,65.40,0,1.86,222.29,0.01,ok
2025-12-09T22:05:05.332Z,ESP32_ENERGY_MONITOR_001,19.28,64.01,0,1.80,217.96,0.01,ok
2025-12-09T22:10:05.332Z,ESP32_ENERGY_MONITOR_001,17.75,66.27,4,2.31,222.90,0.01,ok
2025-12-09T22:15:05.332Z,ESP32_ENERGY_MONITOR_001,17.95,64.95,8,2.29,223.31,0.01,ok
2025-12-09T22:20:05.332Z,ESP32_ENERGY_MONITOR_001,18.29,63.89,0,2.18,223.42,0.01,ok
2025-12-09T22:25:05.332Z,ESP32_ENERGY_MONITOR_001,17.80,64.42,4,2.20,224.62,0.01,ok
2025-12-09T22:30:05.332Z,ESP32_ENERGY_MONITOR_001,17.51,63.13,9,2.58,221.21,0.01,ok
2025-12-09T22:35:05.332Z,ESP32_ENERGY_MONITOR_001,19.28,61.78,1,1.82,223.92,0.01,ok
2025-12-09T22:40:05.332Z,ESP32_ENERGY_MONITOR_001,18.16,61.40,7,2.40,219.07,0.01,ok
2025-12-09T22:45:05.332Z,ESP32_ENERGY_MONITOR_001,18.45,65.63,4,1.91,224.86,0.01,ok
2025-12-09T22:50:05.332Z,ESP32_ENERGY_MONITOR_001,17.92,63.93,3,2.09,221.52,0.01,ok
2025-12-09T22:55:05.332Z,ESP32_ENERGY_MONITOR_001,18.02,65.36,8,2.25,215.19,0.01,ok
2025-12-09T23:00:05.332Z,ESP32_ENERGY_MONITOR_001,19.26,61.02,5,1.99,218.83,0.01,ok
2025-12-09T23:05:05.332Z,ESP32_ENERGY_MONITOR_001,19.45,57.57,2,2.19,217.20,0.01,ok
2025-12-09T23:10:05.332Z,ESP32_ENERGY_MONITOR_001,19.17,59.11,3,2.21,216.25,0.01,ok
2025-12-09T23:15:05.332Z,ESP32_ENERGY_MONITOR_001,20.18,61.62,5,1.95,218.81,0.01,ok
2025-12-09T23:20:05.332Z,ESP32_ENERGY_MONITOR_001,19.43,58.31,6,2.31,222.22,0.01,ok
2025-12-09T23:25:05.332Z,ESP32_ENERGY_MONITOR_001,19.27,61.11,3,1.94,223.19,0.01,ok
2025-12-09T23:30:05.332Z,ESP32_ENERGY_MONITOR_001,20.91,60.80,2,2.07,224.41,0.01,ok
2025-12-09T23:35:05.332Z,ESP32_ENERGY_MONITOR_001,20.76,60.35,7,2.44,215.80,0.01,ok
2025-12-09T23:40:05.332Z,ESP32_ENERGY_MONITOR_001,20.24,57.92,3,2.00,224.81,0.01,ok
2025-12-09T23:45:05.332Z,ESP32_ENERGY_MONITOR_001,20.40,57.56,0,2.03,220.88,0.01,ok
2025-12-09T23:50:05.332Z,ESP32_ENERGY_MONITOR_001,20.42,60.91,4,2.28,215.74,0.01,ok
2025-12-09T23:55:05.332Z,ESP32_ENERGY_MONITOR_001,20.05,58.55,5,2.41,215.71,0.01,ok
2025-12-10T00:00:05.332Z,ESP32_ENERGY_MONITOR_001,22.14,55.85,1,2.07,222.14,0.01,ok
